payment_id,loan_id,payment_date,amount_due,amount_paid,payment_status,days_overdue
43433,30115,2024-12-27,119.56,119.56,Paid,0
43434,30115,2025-01-25,119.56,119.56,Paid,0
43435,30115,2025-03-01,119.56,119.56,Paid,0
43436,30115,2025-03-26,119.56,119.56,Paid,0
43437,30115,2025-04-25,119.56,119.56,Paid,0
43438,30115,2025-05-28,119.56,119.56,Paid,0
43439,30115,2025-06-24,119.56,119.56,Paid,0
43440,30115,2025-07-29,119.56,119.56,Paid,0
43441,30115,2025-08-28,119.56,119.56,Paid,0
43442,30115,2025-09-25,119.56,119.56,Paid,0
43443,30115,2025-10-23,119.56,119.56,Paid,0
43444,30115,2025-11-24,119.56,119.56,Paid,0
43445,30115,2025-12-23,119.56,119.56,Paid,0
43446,30115,2026-01-24,119.56,119.56,Paid,0
43447,30115,2026-02-19,119.56,119.56,Paid,0
43448,30115,2026-03-26,119.56,119.56,Paid,0
43449,30115,2026-04-20,119.56,119.56,Paid,0
43450,30115,2026-05-21,119.56,119.56,Paid,0
43451,30116,2024-01-03,1505.96,1505.96,Paid,0
43452,30116,2024-02-03,1505.96,1505.96,Paid,0
43453,30116,2024-03-05,1505.96,1505.96,Paid,0
43454,30116,2024-03-31,1505.96,1505.96,Paid,0
43455,30116,2024-05-02,1505.96,528.33,Partial,48
43456,30116,2024-06-01,1505.96,1505.96,Paid,0
43457,30116,2024-06-30,1505.96,0,Missed,7
43458,30116,2024-08-02,1505.96,1505.96,Paid,0
43459,30116,2024-09-01,1505.96,753.02,Partial,28
43460,30116,2024-10-01,1505.96,1505.96,Paid,0
43461,30116,2024-11-01,1505.96,827.77,Partial,62
43462,30116,2024-11-28,1505.96,1505.96,Paid,0
43463,30116,2024-12-26,1505.96,1505.96,Paid,0
43464,30116,2025-01-27,1505.96,1505.96,Paid,0
43465,30116,2025-02-24,1505.96,1505.96,Paid,0
43466,30116,2025-03-30,1505.96,1505.96,Paid,0
43467,30116,2025-04-27,1505.96,900.57,Partial,59
43468,30116,2025-05-25,1505.96,1505.96,Paid,0
43469,30116,2025-06-24,1505.96,1505.96,Paid,0
43470,30116,2025-07-28,1505.96,936.49,Partial,51
43471,30116,2025-08-23,1505.96,1505.96,Paid,0
43472,30116,2025-09-22,1505.96,841.66,Partial,42
43473,30116,2025-10-22,1505.96,733.8,Partial,11
43474,30116,2025-11-23,1505.96,1505.96,Paid,0
43475,30116,2025-12-21,1505.96,1505.96,Paid,0
43476,30116,2026-01-24,1505.96,1505.96,Paid,0
43477,30116,2026-02-21,1505.96,1505.96,Paid,0
43478,30116,2026-03-23,1505.96,1505.96,Paid,0
43479,30116,2026-04-21,1505.96,1505.96,Paid,0
43480,30116,2026-05-20,1505.96,1505.96,Paid,0
43481,30117,2024-01-02,301.48,301.48,Paid,0
43482,30117,2024-02-03,301.48,301.48,Paid,0
43483,30117,2024-03-06,301.48,301.48,Paid,0
43484,30117,2024-04-03,301.48,301.48,Paid,0
43485,30117,2024-05-03,301.48,301.48,Paid,0
43486,30117,2024-06-02,301.48,301.48,Paid,0
43487,30117,2024-07-03,301.48,301.48,Paid,0
43488,30117,2024-08-01,301.48,301.48,Paid,0
43489,30117,2024-09-01,301.48,0,Missed,26
43490,30117,2024-09-29,301.48,301.48,Paid,0
43491,30117,2024-10-30,301.48,103.38,Partial,8
43492,30117,2024-11-30,301.48,301.48,Paid,0
43493,30117,2024-12-29,301.48,301.48,Paid,0
43494,30117,2025-01-29,301.48,301.48,Paid,0
43495,30117,2025-02-24,301.48,301.48,Paid,0
43496,30117,2025-03-27,301.48,301.48,Paid,0
43497,30117,2025-04-25,301.48,301.48,Paid,0
43498,30117,2025-05-28,301.48,301.48,Paid,0
43499,30117,2025-06-24,301.48,301.48,Paid,0
43500,30117,2025-07-28,301.48,301.48,Paid,0
43501,30117,2025-08-24,301.48,0,Missed,11
43502,30117,2025-09-26,301.48,301.48,Paid,0
43503,30117,2025-10-27,301.48,301.48,Paid,0
43504,30117,2025-11-21,301.48,301.48,Paid,0
43505,30117,2025-12-25,301.48,301.48,Paid,0
43506,30117,2026-01-25,301.48,301.48,Paid,0
43507,30117,2026-02-21,301.48,215.64,Partial,31
43508,30117,2026-03-26,301.48,301.48,Paid,0
43509,30117,2026-04-22,301.48,301.48,Paid,0
43510,30117,2026-05-22,301.48,301.48,Paid,0
43511,30118,2024-01-02,563.63,563.63,Paid,0
43512,30118,2024-02-02,563.63,563.63,Paid,0
43513,30118,2024-03-05,563.63,563.63,Paid,0
43514,30118,2024-03-31,563.63,563.63,Paid,0
43515,30118,2024-05-03,563.63,563.63,Paid,0
43516,30118,2024-06-03,563.63,563.63,Paid,0
43517,30118,2024-06-29,563.63,563.63,Paid,0
43518,30118,2024-07-30,563.63,563.63,Paid,0
43519,30118,2024-09-01,563.63,563.63,Paid,0
43520,30118,2024-10-02,563.63,563.63,Paid,0
43521,30118,2024-10-27,563.63,563.63,Paid,0
43522,30118,2024-11-27,563.63,563.63,Paid,0
43523,30118,2024-12-27,563.63,563.63,Paid,0
43524,30118,2025-01-30,563.63,563.63,Paid,0
43525,30118,2025-02-24,563.63,563.63,Paid,0
43526,30118,2025-03-26,563.63,563.63,Paid,0
43527,30118,2025-04-29,563.63,563.63,Paid,0
43528,30118,2025-05-25,563.63,563.63,Paid,0
43529,30118,2025-06-28,563.63,563.63,Paid,0
43530,30118,2025-07-24,563.63,563.63,Paid,0
43531,30118,2025-08-26,563.63,563.63,Paid,0
43532,30118,2025-09-23,563.63,563.63,Paid,0
43533,30118,2025-10-23,563.63,563.63,Paid,0
43534,30118,2025-11-25,563.63,563.63,Paid,0
43535,30118,2025-12-23,563.63,563.63,Paid,0
43536,30118,2026-01-22,563.63,420.49,Partial,51
43537,30118,2026-02-21,563.63,419.61,Partial,54
43538,30118,2026-03-25,563.63,563.63,Paid,0
43539,30118,2026-04-20,563.63,563.63,Paid,0
43540,30118,2026-05-24,563.63,563.63,Paid,0
43541,30119,2024-01-04,1445.33,1445.33,Paid,0
43542,30119,2024-02-05,1445.33,1445.33,Paid,0
43543,30119,2024-03-01,1445.33,1445.33,Paid,0
43544,30119,2024-04-05,1445.33,538.31,Partial,63
43545,30119,2024-05-04,1445.33,1445.33,Paid,0
43546,30119,2024-06-03,1445.33,1445.33,Paid,0
43547,30119,2024-07-03,1445.33,1445.33,Paid,0
43548,30119,2024-08-01,1445.33,1445.33,Paid,0
43549,30119,2024-08-29,1445.33,1445.33,Paid,0
43550,30119,2024-09-27,1445.33,1445.33,Paid,0
43551,30119,2024-11-01,1445.33,0,Missed,8
43552,30119,2024-11-27,1445.33,1445.33,Paid,0
43553,30119,2024-12-28,1445.33,1445.33,Paid,0
43554,30119,2025-01-28,1445.33,1445.33,Paid,0
43555,30119,2025-02-26,1445.33,1445.33,Paid,0
43556,30119,2025-03-31,1445.33,1445.33,Paid,0
43557,30119,2025-04-30,1445.33,1445.33,Paid,0
43558,30119,2025-05-29,1445.33,1445.33,Paid,0
43559,30119,2025-06-26,1445.33,1445.33,Paid,0
43560,30119,2025-07-26,1445.33,1445.33,Paid,0
43561,30119,2025-08-24,1445.33,1445.33,Paid,0
43562,30119,2025-09-22,1445.33,1445.33,Paid,0
43563,30119,2025-10-25,1445.33,1445.33,Paid,0
43564,30119,2025-11-23,1445.33,1445.33,Paid,0
43565,30119,2025-12-25,1445.33,1445.33,Paid,0
43566,30119,2026-01-20,1445.33,1445.33,Paid,0
43567,30119,2026-02-19,1445.33,1445.33,Paid,0
43568,30119,2026-03-25,1445.33,1445.33,Paid,0
43569,30119,2026-04-20,1445.33,1445.33,Paid,0
43570,30119,2026-05-22,1445.33,1445.33,Paid,0
43571,30120,2024-01-03,184.46,184.46,Paid,0
43572,30120,2024-02-03,184.46,184.46,Paid,0
43573,30120,2024-03-06,184.46,184.46,Paid,0
43574,30120,2024-04-04,184.46,184.46,Paid,0
43575,30120,2024-05-01,184.46,184.46,Paid,0
43576,30120,2024-05-30,184.46,184.46,Paid,0
43577,30120,2024-07-03,184.46,184.46,Paid,0
43578,30120,2024-08-02,184.46,184.46,Paid,0
43579,30120,2024-09-01,184.46,184.46,Paid,0
43580,30120,2024-09-27,184.46,0,Missed,19
43581,30120,2024-10-29,184.46,184.46,Paid,0
43582,30120,2024-11-28,184.46,184.46,Paid,0
43583,30120,2024-12-26,184.46,184.46,Paid,0
43584,30120,2025-01-27,184.46,184.46,Paid,0
43585,30120,2025-02-28,184.46,184.46,Paid,0
43586,30120,2025-03-30,184.46,184.46,Paid,0
43587,30120,2025-04-26,184.46,184.46,Paid,0
43588,30120,2025-05-27,184.46,184.46,Paid,0
43589,30120,2025-06-29,184.46,184.46,Paid,0
43590,30120,2025-07-29,184.46,184.46,Paid,0
43591,30120,2025-08-25,184.46,184.46,Paid,0
43592,30120,2025-09-24,184.46,184.46,Paid,0
43593,30120,2025-10-24,184.46,184.46,Paid,0
43594,30120,2025-11-24,184.46,78.36,Partial,63
43595,30120,2025-12-23,184.46,184.46,Paid,0
43596,30120,2026-01-21,184.46,184.46,Paid,0
43597,30120,2026-02-21,184.46,137.81,Partial,4
43598,30120,2026-03-21,184.46,184.46,Paid,0
43599,30120,2026-04-22,184.46,184.46,Paid,0
43600,30120,2026-05-25,184.46,184.46,Paid,0
43601,30121,2024-01-05,909.17,909.17,Paid,0
43602,30121,2024-02-01,909.17,909.17,Paid,0
43603,30121,2024-03-05,909.17,909.17,Paid,0
43604,30121,2024-04-05,909.17,909.17,Paid,0
43605,30121,2024-05-05,909.17,909.17,Paid,0
43606,30121,2024-05-30,909.17,0,Missed,17
43607,30121,2024-07-03,909.17,909.17,Paid,0
43608,30121,2024-08-02,909.17,909.17,Paid,0
43609,30121,2024-09-02,909.17,909.17,Paid,0
43610,30121,2024-10-02,909.17,909.17,Paid,0
43611,30121,2024-10-31,909.17,909.17,Paid,0
43612,30121,2024-11-30,909.17,909.17,Paid,0
43613,30121,2024-12-30,909.17,909.17,Paid,0
43614,30121,2025-01-27,909.17,909.17,Paid,0
43615,30121,2025-02-28,909.17,909.17,Paid,0
43616,30121,2025-03-27,909.17,909.17,Paid,0
43617,30121,2025-04-27,909.17,909.17,Paid,0
43618,30121,2025-05-27,909.17,909.17,Paid,0
43619,30121,2025-06-24,909.17,909.17,Paid,0
43620,30121,2025-07-27,909.17,909.17,Paid,0
43621,30121,2025-08-26,909.17,909.17,Paid,0
43622,30121,2025-09-24,909.17,909.17,Paid,0
43623,30121,2025-10-22,909.17,538.23,Partial,41
43624,30121,2025-11-22,909.17,909.17,Paid,0
43625,30121,2025-12-24,909.17,909.17,Paid,0
43626,30121,2026-01-21,909.17,315.45,Partial,61
43627,30121,2026-02-22,909.17,909.17,Paid,0
43628,30121,2026-03-26,909.17,909.17,Paid,0
43629,30121,2026-04-22,909.17,909.17,Paid,0
43630,30121,2026-05-22,909.17,909.17,Paid,0
43631,30122,2024-01-01,307.32,307.32,Paid,0
43632,30122,2024-02-04,307.32,0,Missed,39
43633,30122,2024-03-04,307.32,307.32,Paid,0
43634,30122,2024-04-01,307.32,223.07,Partial,3
43635,30122,2024-05-01,307.32,307.32,Paid,0
43636,30122,2024-06-01,307.32,307.32,Paid,0
43637,30122,2024-07-04,307.32,198.44,Partial,11
43638,30122,2024-07-29,307.32,307.32,Paid,0
43639,30122,2024-08-28,307.32,307.32,Paid,0
43640,30122,2024-09-27,307.32,307.32,Paid,0
43641,30122,2024-10-31,307.32,228.2,Partial,25
43642,30122,2024-11-27,307.32,307.32,Paid,0
43643,30122,2024-12-30,307.32,307.32,Paid,0
43644,30122,2025-01-27,307.32,307.32,Paid,0
43645,30122,2025-02-26,307.32,307.32,Paid,0
43646,30122,2025-03-30,307.32,307.32,Paid,0
43647,30122,2025-04-30,307.32,307.32,Paid,0
43648,30122,2025-05-30,307.32,236.62,Partial,61
43649,30122,2025-06-27,307.32,307.32,Paid,0
43650,30122,2025-07-29,307.32,307.32,Paid,0
43651,30122,2025-08-25,307.32,307.32,Paid,0
43652,30122,2025-09-27,307.32,307.32,Paid,0
43653,30122,2025-10-23,307.32,307.32,Paid,0
43654,30122,2025-11-25,307.32,234.17,Partial,8
43655,30122,2025-12-22,307.32,170.91,Partial,26
43656,30122,2026-01-25,307.32,307.32,Paid,0
43657,30122,2026-02-22,307.32,307.32,Paid,0
43658,30122,2026-03-22,307.32,307.32,Paid,0
43659,30122,2026-04-24,307.32,307.32,Paid,0
43660,30122,2026-05-20,307.32,307.32,Paid,0
43661,30123,2024-01-04,3770.23,3770.23,Paid,0
43662,30123,2024-02-04,3770.23,3770.23,Paid,0
43663,30123,2024-03-05,3770.23,3770.23,Paid,0
43664,30123,2024-04-03,3770.23,3770.23,Paid,0
43665,30123,2024-05-03,3770.23,3770.23,Paid,0
43666,30123,2024-05-31,3770.23,0,Missed,5
43667,30123,2024-07-04,3770.23,2407.63,Partial,30
43668,30123,2024-08-02,3770.23,3770.23,Paid,0
43669,30123,2024-09-01,3770.23,3770.23,Paid,0
43670,30123,2024-09-29,3770.23,3770.23,Paid,0
43671,30123,2024-10-27,3770.23,3770.23,Paid,0
43672,30123,2024-11-29,3770.23,3770.23,Paid,0
43673,30123,2024-12-27,3770.23,3770.23,Paid,0
43674,30123,2025-01-27,3770.23,0,Missed,51
43675,30123,2025-02-24,3770.23,2261.61,Partial,12
43676,30123,2025-03-26,3770.23,3770.23,Paid,0
43677,30123,2025-04-29,3770.23,3770.23,Paid,0
43678,30123,2025-05-25,3770.23,3770.23,Paid,0
43679,30123,2025-06-24,3770.23,0,Missed,37
43680,30123,2025-07-28,3770.23,3770.23,Paid,0
43681,30123,2025-08-23,3770.23,3770.23,Paid,0
43682,30123,2025-09-22,3770.23,3770.23,Paid,0
43683,30123,2025-10-24,3770.23,2046.1,Partial,49
43684,30123,2025-11-24,3770.23,3770.23,Paid,0
43685,30123,2025-12-24,3770.23,3770.23,Paid,0
43686,30123,2026-01-20,3770.23,3770.23,Paid,0
43687,30123,2026-02-19,3770.23,3770.23,Paid,0
43688,30123,2026-03-24,3770.23,3770.23,Paid,0
43689,30123,2026-04-20,3770.23,3770.23,Paid,0
43690,30123,2026-05-22,3770.23,3770.23,Paid,0
43691,30124,2024-01-01,1686.46,0,Missed,54
43692,30124,2024-01-31,1686.46,1686.46,Paid,0
43693,30124,2024-03-02,1686.46,1686.46,Paid,0
43694,30124,2024-04-02,1686.46,1686.46,Paid,0
43695,30124,2024-05-02,1686.46,1686.46,Paid,0
43696,30124,2024-06-04,1686.46,1686.46,Paid,0
43697,30124,2024-07-04,1686.46,1686.46,Paid,0
43698,30124,2024-08-03,1686.46,1686.46,Paid,0
43699,30124,2024-08-28,1686.46,1686.46,Paid,0
43700,30124,2024-10-02,1686.46,1686.46,Paid,0
43701,30124,2024-10-29,1686.46,1686.46,Paid,0
43702,30124,2024-11-30,1686.46,1686.46,Paid,0
43703,30124,2024-12-31,1686.46,1686.46,Paid,0
43704,30124,2025-01-30,1686.46,1686.46,Paid,0
43705,30124,2025-02-25,1686.46,1686.46,Paid,0
43706,30124,2025-03-29,1686.46,1686.46,Paid,0
43707,30124,2025-04-26,1686.46,1686.46,Paid,0
43708,30124,2025-05-27,1686.46,1686.46,Paid,0
43709,30124,2025-06-27,1686.46,1686.46,Paid,0
43710,30124,2025-07-29,1686.46,1686.46,Paid,0
43711,30124,2025-08-24,1686.46,1686.46,Paid,0
43712,30124,2025-09-22,1686.46,0,Missed,57
43713,30124,2025-10-27,1686.46,1686.46,Paid,0
43714,30124,2025-11-21,1686.46,1686.46,Paid,0
43715,30124,2025-12-24,1686.46,1686.46,Paid,0
43716,30124,2026-01-21,1686.46,1686.46,Paid,0
43717,30124,2026-02-19,1686.46,1686.46,Paid,0
43718,30124,2026-03-23,1686.46,1686.46,Paid,0
43719,30124,2026-04-25,1686.46,1686.46,Paid,0
43720,30124,2026-05-25,1686.46,1686.46,Paid,0
43721,30125,2024-01-05,2799.92,2799.92,Paid,0
43722,30125,2024-02-01,2799.92,2799.92,Paid,0
43723,30125,2024-03-02,2799.92,2799.92,Paid,0
43724,30125,2024-04-05,2799.92,2799.92,Paid,0
43725,30125,2024-05-05,2799.92,2799.92,Paid,0
43726,30125,2024-06-01,2799.92,2799.92,Paid,0
43727,30125,2024-07-01,2799.92,2799.92,Paid,0
43728,30125,2024-07-29,2799.92,0,Missed,60
43729,30125,2024-08-30,2799.92,2799.92,Paid,0
43730,30125,2024-09-30,2799.92,2799.92,Paid,0
43731,30125,2024-11-01,2799.92,2799.92,Paid,0
43732,30125,2024-11-27,2799.92,2799.92,Paid,0
43733,30125,2024-12-28,2799.92,2799.92,Paid,0
43734,30125,2025-01-27,2799.92,2799.92,Paid,0
43735,30125,2025-03-01,2799.92,2799.92,Paid,0
43736,30125,2025-03-29,2799.92,2799.92,Paid,0
43737,30125,2025-04-28,2799.92,2799.92,Paid,0
43738,30125,2025-05-30,2799.92,2799.92,Paid,0
43739,30125,2025-06-26,2799.92,2799.92,Paid,0
43740,30125,2025-07-25,2799.92,1875.1,Partial,6
43741,30125,2025-08-27,2799.92,2799.92,Paid,0
43742,30125,2025-09-24,2799.92,2799.92,Paid,0
43743,30125,2025-10-25,2799.92,2799.92,Paid,0
43744,30125,2025-11-24,2799.92,2799.92,Paid,0
43745,30125,2025-12-23,2799.92,1010.74,Partial,49
43746,30125,2026-01-21,2799.92,2799.92,Paid,0
43747,30125,2026-02-19,2799.92,2799.92,Paid,0
43748,30125,2026-03-24,2799.92,2799.92,Paid,0
43749,30125,2026-04-21,2799.92,2799.92,Paid,0
43750,30125,2026-05-25,2799.92,2799.92,Paid,0
43751,30126,2024-01-05,46.78,46.78,Paid,0
43752,30126,2024-02-01,46.78,46.78,Paid,0
43753,30126,2024-03-01,46.78,0,Missed,4
43754,30126,2024-04-03,46.78,46.78,Paid,0
43755,30126,2024-05-05,46.78,46.78,Paid,0
43756,30126,2024-06-01,46.78,46.78,Paid,0
43757,30126,2024-07-03,46.78,46.78,Paid,0
43758,30126,2024-07-29,46.78,46.78,Paid,0
43759,30126,2024-08-30,46.78,46.78,Paid,0
43760,30126,2024-09-28,46.78,46.78,Paid,0
43761,30126,2024-10-30,46.78,46.78,Paid,0
43762,30126,2024-11-27,46.78,46.78,Paid,0
43763,30126,2024-12-27,46.78,18.66,Partial,16
43764,30126,2025-01-29,46.78,46.78,Paid,0
43765,30126,2025-02-24,46.78,46.78,Paid,0
43766,30126,2025-03-26,46.78,46.78,Paid,0
43767,30126,2025-04-29,46.78,46.78,Paid,0
43768,30126,2025-05-28,46.78,46.78,Paid,0
43769,30126,2025-06-24,46.78,46.78,Paid,0
43770,30126,2025-07-26,46.78,46.78,Paid,0
43771,30126,2025-08-28,46.78,46.78,Paid,0
43772,30126,2025-09-23,46.78,46.78,Paid,0
43773,30126,2025-10-27,46.78,46.78,Paid,0
43774,30126,2025-11-24,46.78,46.78,Paid,0
43775,30126,2025-12-22,46.78,46.78,Paid,0
43776,30126,2026-01-22,46.78,46.78,Paid,0
43777,30126,2026-02-19,46.78,46.78,Paid,0
43778,30126,2026-03-26,46.78,46.78,Paid,0
43779,30126,2026-04-25,46.78,46.78,Paid,0
43780,30126,2026-05-20,46.78,46.78,Paid,0
43781,30127,2024-01-05,165.19,165.19,Paid,0
43782,30127,2024-02-01,165.19,165.19,Paid,0
43783,30127,2024-03-05,165.19,165.19,Paid,0
43784,30127,2024-04-01,165.19,165.19,Paid,0
43785,30127,2024-05-02,165.19,165.19,Paid,0
43786,30127,2024-06-02,165.19,165.19,Paid,0
43787,30127,2024-06-29,165.19,165.19,Paid,0
43788,30127,2024-08-01,165.19,165.19,Paid,0
43789,30127,2024-08-30,165.19,0,Missed,39
43790,30127,2024-09-30,165.19,165.19,Paid,0
43791,30127,2024-10-30,165.19,165.19,Paid,0
43792,30127,2024-11-29,165.19,165.19,Paid,0
43793,30127,2024-12-29,165.19,165.19,Paid,0
43794,30127,2025-01-30,165.19,165.19,Paid,0
43795,30127,2025-02-25,165.19,165.19,Paid,0
43796,30127,2025-03-29,165.19,165.19,Paid,0
43797,30127,2025-04-27,165.19,165.19,Paid,0
43798,30127,2025-05-30,165.19,165.19,Paid,0
43799,30127,2025-06-25,165.19,165.19,Paid,0
43800,30127,2025-07-24,165.19,165.19,Paid,0
43801,30127,2025-08-24,165.19,165.19,Paid,0
43802,30127,2025-09-25,165.19,165.19,Paid,0
43803,30127,2025-10-27,165.19,165.19,Paid,0
43804,30127,2025-11-22,165.19,165.19,Paid,0
43805,30127,2025-12-21,165.19,165.19,Paid,0
43806,30127,2026-01-21,165.19,165.19,Paid,0
43807,30127,2026-02-22,165.19,165.19,Paid,0
43808,30127,2026-03-21,165.19,165.19,Paid,0
43809,30127,2026-04-24,165.19,165.19,Paid,0
43810,30127,2026-05-24,165.19,165.19,Paid,0
43811,30128,2024-01-05,1124.96,1124.96,Paid,0
43812,30128,2024-01-31,1124.96,1124.96,Paid,0
43813,30128,2024-03-03,1124.96,1124.96,Paid,0
43814,30128,2024-04-05,1124.96,1124.96,Paid,0
43815,30128,2024-05-01,1124.96,1124.96,Paid,0
43816,30128,2024-06-04,1124.96,1124.96,Paid,0
43817,30128,2024-07-02,1124.96,1124.96,Paid,0
43818,30128,2024-07-31,1124.96,1124.96,Paid,0
43819,30128,2024-09-01,1124.96,1124.96,Paid,0
43820,30128,2024-10-01,1124.96,1124.96,Paid,0
43821,30128,2024-11-01,1124.96,1124.96,Paid,0
43822,30128,2024-11-29,1124.96,1124.96,Paid,0
43823,30128,2024-12-30,1124.96,1124.96,Paid,0
43824,30128,2025-01-30,1124.96,0,Missed,8
43825,30128,2025-02-24,1124.96,1124.96,Paid,0
43826,30128,2025-03-26,1124.96,1124.96,Paid,0
43827,30128,2025-04-25,1124.96,1124.96,Paid,0
43828,30128,2025-05-30,1124.96,1124.96,Paid,0
43829,30128,2025-06-25,1124.96,1124.96,Paid,0
43830,30128,2025-07-24,1124.96,1124.96,Paid,0
43831,30128,2025-08-26,1124.96,1124.96,Paid,0
43832,30128,2025-09-27,1124.96,1124.96,Paid,0
43833,30128,2025-10-25,1124.96,1124.96,Paid,0
43834,30128,2025-11-25,1124.96,1124.96,Paid,0
43835,30128,2025-12-21,1124.96,1124.96,Paid,0
43836,30128,2026-01-23,1124.96,0,Missed,49
43837,30128,2026-02-24,1124.96,1124.96,Paid,0
43838,30128,2026-03-23,1124.96,1124.96,Paid,0
43839,30128,2026-04-22,1124.96,1124.96,Paid,0
43840,30128,2026-05-21,1124.96,1124.96,Paid,0
43841,30129,2024-01-05,489.27,489.27,Paid,0
43842,30129,2024-02-04,489.27,0,Missed,26
43843,30129,2024-03-05,489.27,489.27,Paid,0
43844,30129,2024-04-03,489.27,489.27,Paid,0
43845,30129,2024-05-02,489.27,309.26,Partial,57
43846,30129,2024-05-31,489.27,489.27,Paid,0
43847,30129,2024-07-04,489.27,489.27,Paid,0
43848,30129,2024-07-29,489.27,489.27,Paid,0
43849,30129,2024-08-29,489.27,489.27,Paid,0
43850,30129,2024-09-27,489.27,0,Missed,3
43851,30129,2024-10-29,489.27,489.27,Paid,0
43852,30129,2024-11-27,489.27,489.27,Paid,0
43853,30129,2024-12-30,489.27,489.27,Paid,0
43854,30129,2025-01-25,489.27,489.27,Paid,0
43855,30129,2025-02-27,489.27,489.27,Paid,0
43856,30129,2025-03-26,489.27,489.27,Paid,0
43857,30129,2025-04-29,489.27,199.12,Partial,3
43858,30129,2025-05-26,489.27,489.27,Paid,0
43859,30129,2025-06-27,489.27,489.27,Paid,0
43860,30129,2025-07-26,489.27,489.27,Paid,0
43861,30129,2025-08-26,489.27,262.58,Partial,44
43862,30129,2025-09-27,489.27,489.27,Paid,0
43863,30129,2025-10-26,489.27,489.27,Paid,0
43864,30129,2025-11-26,489.27,489.27,Paid,0
43865,30129,2025-12-22,489.27,489.27,Paid,0
43866,30129,2026-01-20,489.27,489.27,Paid,0
43867,30129,2026-02-23,489.27,489.27,Paid,0
43868,30129,2026-03-24,489.27,489.27,Paid,0
43869,30129,2026-04-24,489.27,489.27,Paid,0
43870,30129,2026-05-25,489.27,489.27,Paid,0
43871,30130,2024-01-06,912.31,297.03,Partial,3
43872,30130,2024-02-01,912.31,0,Missed,8
43873,30130,2024-03-05,912.31,912.31,Paid,0
43874,30130,2024-04-01,912.31,912.31,Paid,0
43875,30130,2024-04-30,912.31,912.31,Paid,0
43876,30130,2024-05-30,912.31,912.31,Paid,0
43877,30130,2024-07-02,912.31,912.31,Paid,0
43878,30130,2024-08-01,912.31,912.31,Paid,0
43879,30130,2024-09-01,912.31,912.31,Paid,0
43880,30130,2024-09-28,912.31,912.31,Paid,0
43881,30130,2024-10-30,912.31,912.31,Paid,0
43882,30130,2024-12-01,912.31,912.31,Paid,0
43883,30130,2024-12-28,912.31,912.31,Paid,0
43884,30130,2025-01-27,912.31,912.31,Paid,0
43885,30130,2025-02-28,912.31,912.31,Paid,0
43886,30130,2025-03-27,912.31,638.77,Partial,48
43887,30130,2025-04-26,912.31,912.31,Paid,0
43888,30130,2025-05-29,912.31,912.31,Paid,0
43889,30130,2025-06-29,912.31,912.31,Paid,0
43890,30130,2025-07-29,912.31,912.31,Paid,0
43891,30130,2025-08-26,912.31,912.31,Paid,0
43892,30130,2025-09-23,912.31,912.31,Paid,0
43893,30130,2025-10-24,912.31,912.31,Paid,0
43894,30130,2025-11-26,912.31,912.31,Paid,0
43895,30130,2025-12-24,912.31,912.31,Paid,0
43896,30130,2026-01-24,912.31,912.31,Paid,0
43897,30130,2026-02-20,912.31,912.31,Paid,0
43898,30130,2026-03-22,912.31,727.35,Partial,15
43899,30130,2026-04-23,912.31,912.31,Paid,0
43900,30130,2026-05-21,912.31,912.31,Paid,0
43901,30131,2024-01-03,3193.12,3193.12,Paid,0
43902,30131,2024-02-02,3193.12,1601.91,Partial,3
43903,30131,2024-03-05,3193.12,3193.12,Paid,0
43904,30131,2024-04-05,3193.12,3193.12,Paid,0
43905,30131,2024-05-03,3193.12,3193.12,Paid,0
43906,30131,2024-06-04,3193.12,3193.12,Paid,0
43907,30131,2024-07-01,3193.12,3193.12,Paid,0
43908,30131,2024-08-02,3193.12,3193.12,Paid,0
43909,30131,2024-09-02,3193.12,2549.19,Partial,43
43910,30131,2024-09-30,3193.12,3193.12,Paid,0
43911,30131,2024-10-30,3193.12,3193.12,Paid,0
43912,30131,2024-12-01,3193.12,3193.12,Paid,0
