transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,country,channel
64584,20096,2026-09-08,Debit,2522.48,Fuel,Australia,Branch
64585,20040,2026-07-14,Debit,3057.97,Salary,New Zealand,POS
64586,20072,2026-03-06,Debit,12.02,Groceries,New Zealand,Online
64587,20230,2026-06-30,Debit,1441.34,Salary,New Zealand,POS
64588,20319,2026-03-27,Credit,914.78,Fuel,New Zealand,Mobile
64589,20094,2026-06-14,Debit,696.23,ATM,New Zealand,Mobile
64590,20072,2026-06-09,Credit,522.84,Transfer,New Zealand,POS
64591,20129,2026-08-27,Debit,4289.03,ATM,New Zealand,POS
64592,20290,2026-05-25,Debit,40.62,ATM,New Zealand,Mobile
64593,20113,2026-04-15,Debit,693.47,Salary,New Zealand,ATM
64594,20050,2026-02-14,Debit,2190.24,Transfer,New Zealand,Mobile
64595,20173,2026-05-10,Debit,2699.38,Groceries,Australia,Online
64596,20238,2026-09-10,Debit,2872.96,Transfer,New Zealand,Online
64597,20306,2026-04-04,Debit,3269.79,Transfer,Australia,ATM
64598,20021,2026-01-12,Debit,879.82,Fuel,New Zealand,Branch
64599,20249,2026-06-23,Debit,4019.51,ATM,New Zealand,Branch
64600,20275,2026-04-20,Debit,2217.38,Retail,New Zealand,ATM
64601,20143,2026-06-15,Debit,3578.01,Retail,New Zealand,ATM
64602,20085,2026-07-22,Credit,1760.69,Fuel,India,POS
64603,20319,2026-01-30,Debit,2809.33,Salary,New Zealand,Mobile
64604,20139,2026-01-25,Debit,619.43,Dining,New Zealand,POS
64605,20132,2026-03-23,Debit,3093.21,Utilities,New Zealand,Mobile
64606,20200,2026-04-03,Credit,262.07,Fuel,New Zealand,Mobile
64607,20113,2026-05-04,Credit,3929.33,Transfer,United States,Online
64608,20211,2026-04-23,Debit,2513.26,Utilities,New Zealand,POS
64609,20224,2026-06-25,Debit,3732.95,Transfer,United Kingdom,Mobile
64610,20237,2026-03-31,Credit,309.85,Utilities,New Zealand,ATM
64611,20270,2026-03-06,Credit,1396.55,Utilities,New Zealand,ATM
64612,20041,2026-04-10,Debit,4363.86,Utilities,New Zealand,POS
64613,20138,2026-07-13,Debit,2433.25,Healthcare,New Zealand,ATM
64614,20159,2026-05-22,Debit,1058.85,Retail,Singapore,Mobile
64615,20190,2026-01-23,Debit,1728.62,Retail,New Zealand,Branch
64616,20110,2026-08-14,Debit,1019.8,Transfer,New Zealand,Online
64617,20053,2026-04-16,Credit,1164.13,Dining,UAE,Online
64618,20086,2026-06-05,Debit,4413.02,Transfer,New Zealand,Mobile
64619,20202,2026-03-04,Debit,1738.12,Dining,New Zealand,Branch
64620,20180,2026-08-16,Debit,792.28,Salary,India,ATM
64621,20207,2026-03-02,Credit,3499.57,Healthcare,New Zealand,Online
64622,20090,2026-03-16,Debit,3884.59,Dining,Singapore,Mobile
64623,20028,2026-08-01,Credit,427.61,ATM,Australia,ATM
64624,20025,2026-01-11,Debit,4079.43,Dining,New Zealand,POS
64625,20290,2026-02-26,Debit,1158.88,Utilities,New Zealand,Online
64626,20132,2026-01-12,Debit,279.83,Retail,New Zealand,Branch
64627,20212,2026-04-21,Debit,1371.11,Dining,New Zealand,Mobile
64628,20190,2026-03-07,Debit,784.96,Fuel,New Zealand,Branch
64629,20174,2026-08-06,Credit,4143.83,ATM,New Zealand,Branch
64630,20125,2026-04-30,Debit,48.93,Salary,New Zealand,Mobile
64631,20312,2026-08-15,Debit,3453.26,Transfer,New Zealand,Branch
64632,20147,2026-02-14,Debit,1845.91,Salary,UAE,POS
64633,20213,2026-04-23,Debit,650.4,Transfer,UAE,Online
64634,20036,2026-03-11,Credit,2985.67,Dining,New Zealand,ATM
64635,20317,2026-06-17,Credit,2126.48,ATM,New Zealand,Online
64636,20004,2026-06-04,Debit,348.83,ATM,New Zealand,ATM
64637,20245,2026-03-17,Credit,3699.28,Travel,New Zealand,ATM
64638,20224,2026-07-02,Debit,3761.68,Fuel,New Zealand,Mobile
64639,20258,2026-04-14,Credit,4417.0,Dining,New Zealand,POS
64640,20014,2026-04-06,Debit,487.0,Transfer,New Zealand,Mobile
64641,20065,2026-08-04,Credit,3207.87,Salary,New Zealand,POS
64642,20273,2026-09-08,Debit,3189.24,Fuel,United States,Mobile
64643,20053,2026-04-29,Credit,2504.51,Fuel,New Zealand,Online
64644,20035,2026-05-31,Debit,3485.52,Fuel,New Zealand,Online
64645,20073,2026-05-07,Debit,21.33,Transfer,New Zealand,POS
64646,20196,2026-08-28,Credit,2149.39,ATM,New Zealand,POS
64647,20291,2026-05-19,Debit,4375.38,Retail,New Zealand,ATM
64648,20245,2026-09-07,Debit,842.93,Utilities,New Zealand,POS
64649,20023,2026-08-01,Credit,4038.62,Salary,New Zealand,Branch
64650,20216,2026-03-28,Debit,3105.05,Retail,New Zealand,ATM
64651,20020,2026-03-24,Debit,2448.33,Travel,New Zealand,Online
64652,20276,2026-02-18,Credit,1412.57,Utilities,New Zealand,Mobile
64653,20238,2026-03-01,Debit,4257.65,ATM,Australia,Online
64654,20294,2026-04-04,Debit,2421.01,Utilities,New Zealand,ATM
64655,20157,2026-04-12,Debit,3090.68,Dining,New Zealand,Online
64656,20048,2026-01-03,Debit,4211.41,Dining,New Zealand,Online
64657,20046,2026-02-01,Debit,1174.37,Utilities,New Zealand,Mobile
64658,20066,2026-08-30,Debit,4060.42,Transfer,New Zealand,ATM
64659,20044,2026-07-09,Debit,3702.79,ATM,New Zealand,ATM
64660,20113,2026-09-12,Debit,2011.19,Fuel,New Zealand,ATM
64661,20293,2026-06-07,Debit,17.41,Retail,New Zealand,ATM
64662,20041,2026-05-23,Debit,2192.08,Healthcare,New Zealand,POS
64663,20044,2026-08-30,Debit,3721.48,Groceries,Australia,Branch
64664,20249,2026-03-23,Credit,1347.45,Dining,India,Branch
64665,20301,2026-03-08,Debit,840.53,Dining,New Zealand,POS
64666,20298,2026-06-05,Debit,2129.87,Dining,Japan,ATM
64667,20147,2026-07-16,Credit,3252.23,Groceries,New Zealand,Mobile
64668,20044,2026-03-21,Debit,2191.49,Retail,New Zealand,Online
64669,20301,2026-05-26,Debit,3466.64,Retail,Singapore,Mobile
64670,20310,2026-06-02,Credit,1017.84,Retail,New Zealand,ATM
64671,20291,2026-09-19,Debit,772.97,Healthcare,New Zealand,Online
64672,20254,2026-04-09,Debit,4198.96,Utilities,New Zealand,ATM
64673,20276,2026-01-23,Debit,311.5,Travel,New Zealand,Branch
64674,20179,2026-08-17,Credit,2173.34,Travel,New Zealand,Mobile
64675,20305,2026-03-26,Debit,1635.69,Utilities,New Zealand,Online
64676,20239,2026-08-31,Credit,4422.99,Travel,United States,Mobile
64677,20085,2026-06-11,Debit,314.44,ATM,New Zealand,Branch
64678,20023,2026-05-12,Debit,308.19,Dining,New Zealand,Mobile
64679,20253,2026-01-05,Debit,2889.67,Travel,New Zealand,Online
64680,20165,2026-04-30,Debit,1308.75,ATM,New Zealand,POS
64681,20320,2026-01-15,Credit,169.13,Retail,New Zealand,ATM
64682,20304,2026-08-28,Credit,3377.28,Utilities,New Zealand,ATM
64683,20276,2026-08-31,Debit,4157.41,Fuel,New Zealand,POS
64684,20158,2026-08-28,Debit,3956.55,Transfer,New Zealand,ATM
64685,20236,2026-06-29,Credit,3854.11,Transfer,New Zealand,Mobile
64686,20109,2026-05-30,Debit,1901.7,Salary,New Zealand,ATM
64687,20127,2026-02-02,Credit,3145.6,Salary,New Zealand,ATM
64688,20107,2026-03-06,Debit,3623.93,Salary,New Zealand,Branch
64689,20103,2026-07-27,Credit,3403.87,Travel,New Zealand,POS
64690,20222,2026-03-07,Credit,1078.12,Fuel,UAE,Online
64691,20106,2026-02-17,Debit,1614.32,Salary,New Zealand,POS
64692,20275,2026-04-02,Debit,3332.55,ATM,Japan,POS
64693,20251,2026-07-12,Debit,2846.34,Retail,New Zealand,POS
64694,20249,2026-08-25,Debit,1584.67,ATM,Singapore,ATM
64695,20318,2026-05-15,Debit,3405.41,Healthcare,Australia,Branch
64696,20202,2026-05-17,Credit,2892.59,Dining,New Zealand,Online
64697,20019,2026-09-14,Debit,348.71,Transfer,New Zealand,Branch
64698,20233,2026-04-06,Debit,1424.33,Fuel,New Zealand,Branch
64699,20167,2026-02-22,Credit,140.3,Retail,New Zealand,Branch
64700,20219,2026-07-25,Credit,1564.88,Fuel,New Zealand,Online
64701,20196,2026-02-22,Debit,2073.7,Dining,New Zealand,POS
64702,20243,2026-09-03,Credit,3518.18,ATM,New Zealand,Branch
64703,20205,2026-05-15,Debit,3610.81,Utilities,New Zealand,ATM
64704,20130,2026-08-22,Debit,2295.81,Travel,New Zealand,Mobile
64705,20280,2026-03-06,Debit,2800.98,Retail,New Zealand,Online
64706,20241,2026-03-07,Debit,1041.9,Dining,New Zealand,ATM
64707,20054,2026-08-13,Debit,677.64,Groceries,New Zealand,POS
64708,20065,2026-08-13,Debit,693.26,Retail,New Zealand,ATM
64709,20195,2026-06-11,Credit,2598.02,Retail,New Zealand,Branch
64710,20214,2026-06-15,Debit,3350.82,Groceries,New Zealand,Online
64711,20168,2026-05-07,Credit,177.29,Salary,New Zealand,Branch
64712,20184,2026-01-02,Debit,262.98,Fuel,Australia,ATM
64713,20216,2026-06-30,Debit,3012.54,Salary,Australia,POS
64714,20259,2026-08-31,Debit,3259.86,Utilities,United States,Online
64715,20149,2026-07-27,Debit,1664.75,Utilities,New Zealand,Branch
64716,20096,2026-04-05,Debit,399.79,Transfer,New Zealand,ATM
64717,20174,2026-07-27,Credit,1123.18,Salary,New Zealand,POS
64718,20121,2026-01-23,Debit,2028.61,Dining,Australia,Branch
64719,20214,2026-04-29,Credit,1837.66,Salary,Singapore,Online
64720,20256,2026-08-13,Debit,3343.08,Retail,New Zealand,Mobile
64721,20269,2026-05-12,Debit,1523.08,Retail,New Zealand,Mobile
64722,20096,2026-09-07,Credit,1409.07,Retail,New Zealand,ATM
64723,20299,2026-04-28,Credit,2344.44,Salary,United States,POS
64724,20084,2026-08-09,Debit,2030.39,Dining,New Zealand,POS
64725,20167,2026-06-01,Debit,1088.8,Groceries,Canada,POS
64726,20166,2026-03-21,Credit,3783.21,Healthcare,Australia,Online
64727,20226,2026-02-13,Credit,3668.95,Fuel,New Zealand,POS
64728,20124,2026-04-22,Debit,1071.15,Salary,New Zealand,ATM
64729,20297,2026-04-04,Credit,526.2,Groceries,New Zealand,POS
64730,20243,2026-09-05,Debit,1554.98,Healthcare,New Zealand,Branch
64731,20104,2026-09-08,Debit,4032.47,Travel,New Zealand,ATM
64732,20215,2026-02-06,Debit,1938.61,Groceries,New Zealand,ATM
64733,20136,2026-06-09,Credit,4373.86,Groceries,United Kingdom,POS
64734,20236,2026-09-20,Debit,4018.21,Transfer,New Zealand,ATM
64735,20139,2026-05-08,Credit,578.47,Fuel,New Zealand,POS
64736,20125,2026-04-13,Credit,3917.63,Salary,New Zealand,POS
64737,20319,2026-04-30,Debit,3680.65,Healthcare,New Zealand,ATM
64738,20005,2026-01-26,Credit,3923.3,Utilities,Australia,POS
64739,20029,2026-04-05,Debit,3807.78,Groceries,New Zealand,POS
64740,20111,2026-05-04,Debit,472.5,Retail,New Zealand,POS
64741,20217,2026-08-27,Credit,1645.65,Salary,United Kingdom,Branch
64742,20197,2026-07-05,Debit,2884.5,Fuel,New Zealand,ATM
64743,20208,2026-04-16,Credit,1674.8,Healthcare,New Zealand,Branch
64744,20076,2026-03-25,Credit,386.22,Salary,New Zealand,Branch
64745,20122,2026-02-04,Debit,2096.03,Fuel,UAE,Branch
64746,20202,2026-09-19,Debit,909.61,Utilities,New Zealand,Mobile
64747,20237,2026-03-02,Debit,1935.71,Transfer,New Zealand,ATM
64748,20089,2026-09-17,Credit,4215.6,Dining,Singapore,POS
64749,20140,2026-08-30,Credit,2088.21,Dining,New Zealand,Online
64750,20250,2026-08-09,Debit,3379.4,ATM,New Zealand,POS
64751,20221,2026-07-31,Credit,1311.15,Salary,New Zealand,Mobile
64752,20047,2026-02-08,Debit,4181.28,Dining,New Zealand,ATM
64753,20269,2026-06-05,Debit,45.61,ATM,New Zealand,ATM
64754,20124,2026-04-14,Debit,931.79,Dining,New Zealand,ATM
64755,20270,2026-08-30,Debit,1204.22,Fuel,United Kingdom,Branch
64756,20214,2026-06-25,Debit,1952.01,Travel,New Zealand,POS
64757,20135,2026-04-23,Credit,2869.26,Transfer,New Zealand,ATM
64758,20253,2026-01-31,Debit,791.73,ATM,New Zealand,ATM
64759,20058,2026-02-12,Debit,394.47,ATM,New Zealand,ATM
64760,20173,2026-07-20,Debit,2760.14,Travel,New Zealand,Online
64761,20055,2026-06-28,Credit,663.39,Utilities,New Zealand,ATM
64762,20146,2026-09-08,Debit,996.19,Healthcare,New Zealand,Online
64763,20257,2026-05-11,Debit,3303.63,Retail,New Zealand,Branch
64764,20036,2026-05-22,Debit,2653.87,Fuel,New Zealand,Mobile
64765,20314,2026-02-15,Debit,2404.9,Dining,New Zealand,Online
64766,20047,2026-04-18,Debit,3894.27,ATM,New Zealand,POS
64767,20067,2026-07-12,Credit,1852.04,Healthcare,New Zealand,Branch
64768,20282,2026-01-24,Debit,3953.78,Fuel,New Zealand,Branch
64769,20311,2026-04-25,Debit,1692.27,Groceries,New Zealand,Branch
64770,20149,2026-08-25,Debit,2847.16,Groceries,United States,Mobile
64771,20276,2026-06-21,Debit,3257.1,Retail,New Zealand,Branch
64772,20002,2026-09-16,Debit,4478.68,Healthcare,New Zealand,Mobile
64773,20025,2026-08-08,Debit,188.88,Dining,New Zealand,Branch
64774,20224,2026-01-27,Debit,3207.12,Dining,UAE,Online
64775,20193,2026-07-28,Debit,1073.97,Healthcare,New Zealand,Mobile
64776,20089,2026-03-04,Debit,2022.71,Groceries,New Zealand,Online
64777,20109,2026-08-28,Debit,2536.98,Healthcare,New Zealand,Online
64778,20079,2026-08-19,Debit,196.81,ATM,New Zealand,Online
64779,20289,2026-08-05,Debit,3007.64,ATM,New Zealand,ATM
64780,20062,2026-06-26,Credit,4049.2,Utilities,New Zealand,Branch
64781,20273,2026-05-27,Debit,328.84,Fuel,New Zealand,POS
64782,20157,2026-04-13,Credit,4166.11,ATM,New Zealand,Online
64783,20265,2026-02-17,Credit,3125.73,Healthcare,New Zealand,POS
64784,20031,2026-05-16,Debit,2436.71,Healthcare,United Kingdom,ATM
64785,20045,2026-05-17,Credit,261.39,Transfer,United States,Branch
64786,20084,2026-08-05,Credit,831.9,Dining,New Zealand,ATM
64787,20036,2026-01-14,Credit,3902.23,Travel,New Zealand,POS
64788,20040,2026-03-05,Credit,2491.34,ATM,Australia,ATM
64789,20161,2026-06-14,Debit,301.82,Transfer,New Zealand,Mobile
64790,20061,2026-03-05,Credit,4156.81,Travel,New Zealand,Online
64791,20126,2026-03-20,Debit,3849.69,Retail,New Zealand,Mobile
64792,20147,2026-03-15,Debit,2560.33,ATM,New Zealand,Branch
64793,20167,2026-09-13,Debit,1280.59,Fuel,Canada,Online
64794,20281,2026-01-10,Debit,37.45,Utilities,New Zealand,Online
64795,20036,2026-03-20,Debit,2883.47,Travel,United Kingdom,Branch
64796,20147,2026-07-23,Debit,3021.58,Travel,New Zealand,Branch
64797,20022,2026-09-03,Debit,4395.62,Dining,New Zealand,Online
64798,20315,2026-01-02,Credit,765.41,Transfer,New Zealand,ATM
64799,20274,2026-09-07,Debit,1238.03,Healthcare,New Zealand,POS
64800,20090,2026-06-07,Debit,4449.04,Healthcare,New Zealand,POS
64801,20051,2026-03-04,Debit,4014.98,ATM,New Zealand,POS
64802,20184,2026-06-20,Debit,1415.12,Healthcare,New Zealand,Branch
64803,20148,2026-02-25,Debit,484.87,Groceries,New Zealand,Mobile
64804,20214,2026-06-27,Debit,2541.87,Utilities,New Zealand,ATM
64805,20262,2026-03-16,Credit,2436.89,Healthcare,New Zealand,Mobile
64806,20277,2026-06-03,Credit,4084.4,Healthcare,New Zealand,POS
64807,20053,2026-09-18,Debit,3519.57,Utilities,New Zealand,ATM
64808,20013,2026-08-28,Debit,533.12,Travel,New Zealand,Mobile
64809,20113,2026-04-09,Credit,2237.94,Healthcare,New Zealand,ATM
64810,20194,2026-07-23,Credit,3038.25,Utilities,New Zealand,ATM
64811,20097,2026-04-04,Credit,3079.71,Fuel,Australia,Online
64812,20193,2026-08-02,Credit,1251.06,Fuel,New Zealand,Mobile
64813,20270,2026-01-18,Debit,3661.6,Utilities,New Zealand,Branch
64814,20026,2026-05-22,Debit,863.39,Healthcare,New Zealand,ATM
64815,20068,2026-06-28,Debit,1956.28,Utilities,New Zealand,POS
64816,20261,2026-04-23,Credit,2560.61,Healthcare,United States,POS
64817,20207,2026-02-14,Debit,2831.39,Fuel,New Zealand,ATM
64818,20192,2026-02-17,Credit,1301.66,Healthcare,New Zealand,Branch
64819,20107,2026-01-17,Debit,4174.64,Dining,United States,Mobile
64820,20227,2026-07-24,Debit,1615.57,ATM,United Kingdom,Online
64821,20294,2026-03-16,Debit,2730.8,Retail,New Zealand,Branch
64822,20238,2026-07-24,Debit,2263.65,Healthcare,New Zealand,Online
64823,20226,2026-03-24,Debit,2750.88,Transfer,New Zealand,Mobile
64824,20057,2026-06-16,Credit,929.88,Utilities,New Zealand,Mobile
64825,20103,2026-02-04,Debit,3341.92,Transfer,Canada,ATM
64826,20143,2026-02-14,Debit,1271.44,Travel,New Zealand,POS
64827,20068,2026-02-12,Credit,2923.31,Dining,New Zealand,Mobile
64828,20011,2026-03-15,Credit,527.82,Dining,New Zealand,POS
64829,20176,2026-03-12,Debit,2854.31,Retail,United Kingdom,Branch
64830,20257,2026-01-04,Credit,3968.92,Groceries,New Zealand,Branch
64831,20126,2026-03-23,Debit,1862.87,Salary,New Zealand,Branch
64832,20303,2026-06-05,Credit,3805.39,Healthcare,New Zealand,Branch
64833,20278,2026-03-22,Credit,1192.65,Fuel,New Zealand,ATM
64834,20096,2026-07-22,Credit,4079.09,Groceries,New Zealand,Branch
64835,20101,2026-01-12,Debit,3850.89,Utilities,New Zealand,POS
64836,20249,2026-06-21,Debit,3706.78,Travel,New Zealand,Online
64837,20100,2026-03-14,Debit,2540.66,Salary,New Zealand,Online
64838,20242,2026-06-27,Debit,4205.78,Dining,New Zealand,Mobile
64839,20235,2026-03-14,Debit,934.52,Fuel,New Zealand,Online
64840,20065,2026-03-05,Debit,3711.95,Dining,Canada,ATM
64841,20017,2026-03-25,Credit,2350.28,ATM,New Zealand,ATM
64842,20130,2026-05-10,Debit,1808.56,Retail,New Zealand,ATM
64843,20053,2026-09-13,Debit,2213.31,ATM,Singapore,Online
64844,20195,2026-02-27,Debit,1857.23,ATM,New Zealand,ATM
64845,20165,2026-03-30,Credit,2976.67,Fuel,Japan,Branch
64846,20147,2026-01-21,Credit,2949.58,Fuel,New Zealand,Online
64847,20021,2026-05-08,Credit,3676.82,ATM,New Zealand,Mobile
64848,20187,2026-01-28,Debit,3707.32,Transfer,New Zealand,Online
64849,20262,2026-09-20,Credit,2150.04,Healthcare,New Zealand,Branch
64850,20190,2026-09-14,Debit,1271.32,Fuel,New Zealand,ATM
64851,20127,2026-07-22,Credit,923.72,Healthcare,New Zealand,Mobile
64852,20166,2026-02-20,Credit,921.52,Travel,New Zealand,Mobile
64853,20140,2026-08-05,Debit,4228.96,Utilities,New Zealand,POS
64854,20068,2026-07-31,Debit,4394.24,Transfer,New Zealand,ATM
64855,20113,2026-02-15,Credit,3203.65,ATM,New Zealand,Online
64856,20300,2026-03-03,Debit,3337.97,Travel,New Zealand,Online
64857,20248,2026-03-17,Credit,2466.29,Retail,New Zealand,POS
64858,20074,2026-01-12,Debit,3094.12,Fuel,New Zealand,Branch
64859,20195,2026-02-05,Debit,2708.18,Travel,New Zealand,Online
64860,20259,2026-01-17,Credit,1684.87,Utilities,Australia,Mobile
64861,20154,2026-09-02,Debit,452.78,Fuel,New Zealand,POS
64862,20212,2026-03-20,Credit,4339.26,ATM,United Kingdom,POS
64863,20206,2026-03-28,Debit,2026.62,Fuel,United States,Branch
64864,20075,2026-01-19,Credit,73.24,Transfer,New Zealand,Online
64865,20136,2026-01-04,Credit,3394.62,Transfer,New Zealand,POS
64866,20284,2026-02-24,Credit,791.69,Fuel,Australia,Mobile
64867,20204,2026-04-21,Debit,2405.0,Healthcare,New Zealand,Mobile
64868,20086,2026-09-18,Debit,1095.82,Groceries,New Zealand,Mobile
64869,20103,2026-08-18,Debit,2753.88,Healthcare,New Zealand,Mobile
64870,20202,2026-09-14,Credit,1856.33,ATM,New Zealand,Online
64871,20187,2026-07-15,Debit,1202.82,ATM,India,Branch
64872,20002,2026-03-22,Debit,648.55,Utilities,United States,ATM
64873,20300,2026-03-31,Debit,3339.81,Transfer,New Zealand,Online
64874,20214,2026-08-02,Debit,2490.52,Dining,Australia,Mobile
64875,20107,2026-06-02,Debit,1319.47,Groceries,New Zealand,ATM
64876,20257,2026-02-25,Debit,1832.48,Dining,Singapore,Online
64877,20011,2026-07-18,Debit,2856.87,Transfer,New Zealand,Online
64878,20194,2026-08-17,Credit,3039.68,ATM,Australia,Mobile
64879,20097,2026-09-12,Debit,1000.42,Dining,New Zealand,Branch
64880,20307,2026-02-01,Credit,2490.03,Fuel,New Zealand,Branch
64881,20017,2026-02-28,Credit,1492.56,Transfer,New Zealand,POS
64882,20142,2026-05-25,Debit,4299.58,Utilities,UAE,Branch
64883,20091,2026-02-24,Debit,3349.82,Salary,New Zealand,Mobile
64884,20151,2026-02-25,Credit,3150.73,Salary,New Zealand,POS
64885,20167,2026-02-19,Debit,1474.77,Dining,New Zealand,POS
64886,20167,2026-07-03,Debit,4086.08,Groceries,New Zealand,Online
64887,20072,2026-03-06,Credit,1420.48,ATM,New Zealand,Online
64888,20173,2026-04-15,Debit,979.89,Salary,United States,POS
64889,20092,2026-03-14,Debit,1033.56,Transfer,New Zealand,Mobile
64890,20303,2026-04-26,Debit,791.78,Groceries,New Zealand,Mobile
64891,20277,2026-05-30,Credit,4152.5,Travel,New Zealand,Branch
64892,20163,2026-01-30,Debit,490.62,Healthcare,New Zealand,Branch
64893,20005,2026-06-19,Credit,2072.97,ATM,New Zealand,ATM
64894,20313,2026-02-06,Debit,3078.77,Salary,New Zealand,ATM
64895,20311,2026-04-10,Credit,1988.89,Healthcare,New Zealand,Branch
64896,20162,2026-02-17,Credit,742.07,ATM,New Zealand,Branch
64897,20079,2026-04-09,Credit,740.26,Fuel,New Zealand,Mobile
64898,20116,2026-08-18,Debit,4398.68,ATM,New Zealand,Branch
64899,20189,2026-02-23,Debit,782.44,Retail,New Zealand,ATM
64900,20231,2026-03-20,Debit,1530.19,Groceries,New Zealand,Mobile
64901,20206,2026-07-21,Debit,3264.49,Salary,New Zealand,POS
64902,20185,2026-01-08,Debit,3008.12,Retail,New Zealand,POS
64903,20159,2026-04-13,Debit,3283.43,Dining,New Zealand,Branch
64904,20200,2026-05-14,Debit,2566.5,Healthcare,New Zealand,POS
64905,20256,2026-05-11,Debit,2973.6,Utilities,New Zealand,Mobile
64906,20159,2026-02-03,Debit,3973.64,Fuel,India,Mobile
64907,20195,2026-02-16,Debit,3846.46,Utilities,Australia,POS
64908,20288,2026-09-04,Credit,446.17,Transfer,New Zealand,Branch
64909,20040,2026-02-15,Credit,564.88,Fuel,New Zealand,POS
64910,20088,2026-01-09,Debit,701.26,Transfer,New Zealand,POS
